사고년도,다발시군구,지점명,사고일시,사고시간대,사고등급,가해자성별,가해자연령,가해차종,가해자신체상해정도,피해자성별,피해자연령,피해차종,피해자신체상해정도,사고유형,가해자법규위반,기상상태,사망자수,부상자수
2016,서울특별시 강동구2,서울특별시 강동구 길동(길동탑스위트앞 부근),2016-12-21,20시경,경상사고,남,56세,승용차,상해없음,여,61세,자전거,경상,차대차 - 추돌 - 진행중,안전운전불이행,비,0,1
2016,서울특별시 강동구2,서울특별시 강동구 길동(길동탑스위트앞 부근),2016-04-02,07시경,중상사고,남,59세,승용차,상해없음,남,68세,자전거,중상,차대차 - 측면직각충돌,직진우회전진행방해,맑음,0,1
2016,서울특별시 강동구2,서울특별시 강동구 길동(길동탑스위트앞 부근),2016-11-26,16시경,부상신고사고,남,65세,자전거,부상신고,남,56세,승용차,상해없음,차대차 - 기타,기타,비,0,1
2016,서울특별시 강동구2,서울특별시 강동구 길동(길동탑스위트앞 부근),2016-09-20,21시경,부상신고사고,여,55세,자전거,부상신고,남,33세,승용차,상해없음,차대차 - 측면직각충돌,기타,맑음,0,1
2016,서울특별시 강동구2,서울특별시 강동구 길동(길동탑스위트앞 부근),2016-07-24,02시경,경상사고,여,58세,자전거,상해없음,남,23세,보행자,경상,차대사람 - 횡단중,안전운전불이행,맑음,0,1
2016,서울특별시 강동구7,서울특별시 강동구 둔촌동(이종원내과 부근),2016-03-18,13시경,경상사고,남,29세,승용차,상해없음,남,58세,자전거,경상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,0,1
2016,서울특별시 강동구7,서울특별시 강동구 둔촌동(이종원내과 부근),2016-12-31,13시경,중상사고,여,37세,승용차,상해없음,남,54세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구7,서울특별시 강동구 둔촌동(이종원내과 부근),2016-10-27,19시경,경상사고,남,17세,자전거,상해없음,여,12세,보행자,경상,차대사람 - 횡단중,신호위반,맑음,0,1
2016,서울특별시 강동구7,서울특별시 강동구 둔촌동(이종원내과 부근),2016-08-02,13시경,중상사고,남,58세,자전거,중상,남,37세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구7,서울특별시 강동구 둔촌동(이종원내과 부근),2016-06-19,21시경,경상사고,남,68세,자전거,상해없음,남,8세,보행자,경상,차대사람 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구1,서울특별시 강동구 성내동(산경빌딩 부근),2016-04-19,05시경,경상사고,기타불명,불명,승용차,기타불명,남,64세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구1,서울특별시 강동구 성내동(산경빌딩 부근),2016-10-09,12시경,중상사고,남,57세,승용차,상해없음,남,58세,자전거,경상,차대차 - 기타,기타,맑음,0,2
2016,서울특별시 강동구1,서울특별시 강동구 성내동(산경빌딩 부근),2016-09-07,14시경,경상사고,남,59세,승용차,상해없음,남,38세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구1,서울특별시 강동구 성내동(산경빌딩 부근),2016-04-03,08시경,중상사고,남,61세,승용차,기타불명,여,33세,자전거,중상,차대차 - 기타,안전운전불이행,흐림,0,1
2016,서울특별시 강동구1,서울특별시 강동구 성내동(산경빌딩 부근),2016-04-16,03시경,경상사고,남,63세,승용차,상해없음,남,18세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구1,서울특별시 강동구 성내동(산경빌딩 부근),2016-05-20,16시경,경상사고,기타불명,불명,이륜차,기타불명,남,53세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구1,서울특별시 강동구 성내동(산경빌딩 부근),2016-04-13,21시경,경상사고,여,53세,이륜차,상해없음,남,48세,자전거,경상,차대차 - 기타,신호위반,맑음,0,1
2016,서울특별시 강동구1,서울특별시 강동구 성내동(산경빌딩 부근),2016-07-18,09시경,중상사고,남,23세,자전거,중상,기타불명,불명,승용차,기타불명,차대차 - 측면직각충돌,중앙선침범,맑음,0,1
2016,서울특별시 강동구1,서울특별시 강동구 성내동(산경빌딩 부근),2016-09-26,22시경,부상신고사고,남,27세,자전거,상해없음,남,60세,자전거,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구1,서울특별시 강동구 성내동(산경빌딩 부근),2016-06-16,23시경,경상사고,남,55세,자전거,경상,남,63세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구5,서울특별시 강동구 성내동(큰별어린이집 부근),2016-06-05,13시경,경상사고,기타불명,불명,불명,기타불명,남,33세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구5,서울특별시 강동구 성내동(큰별어린이집 부근),2016-06-04,10시경,경상사고,남,41세,승용차,상해없음,남,8세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구5,서울특별시 강동구 성내동(큰별어린이집 부근),2016-12-20,15시경,부상신고사고,남,70세,승용차,상해없음,남,67세,자전거,부상신고,차대차 - 측면직각충돌,신호위반,맑음,0,1
2016,서울특별시 강동구5,서울특별시 강동구 성내동(큰별어린이집 부근),2016-05-16,16시경,부상신고사고,남,17세,자전거,부상신고,남,53세,이륜차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구5,서울특별시 강동구 성내동(큰별어린이집 부근),2016-07-07,20시경,경상사고,남,58세,자전거,상해없음,여,52세,자전거,경상,차대차 - 측면직각충돌,신호위반,맑음,0,1
2016,서울특별시 강동구5,서울특별시 강동구 성내동(큰별어린이집 부근),2016-06-18,15시경,중상사고,여,27세,자전거,중상,남,54세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구6,서울특별시 강동구 성내동(국민은행 부근),2016-10-31,19시경,중상사고,남,49세,승용차,상해없음,여,19세,자전거,중상,차대차 - 측면직각충돌,교차로운행방법위반,흐림,0,1
2016,서울특별시 강동구6,서울특별시 강동구 성내동(국민은행 부근),2016-11-07,11시경,경상사고,남,56세,승용차,상해없음,여,31세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구6,서울특별시 강동구 성내동(국민은행 부근),2016-10-16,18시경,중상사고,남,44세,원동기장치자전거,상해없음,남,49세,자전거,중상,차대차 - 정면충돌,안전운전불이행,비,0,1
2016,서울특별시 강동구6,서울특별시 강동구 성내동(국민은행 부근),2016-06-22,13시경,경상사고,남,11세,자전거,경상,남,36세,승용차,상해없음,차대차 - 기타,안전운전불이행,비,0,1
2016,서울특별시 강동구6,서울특별시 강동구 성내동(국민은행 부근),2016-09-23,05시경,경상사고,여,72세,자전거,경상,남,61세,승용차,상해없음,차대차 - 측면직각충돌,신호위반,맑음,0,1
2016,서울특별시 강동구8,서울특별시 강동구 성내동(삼성A상가 부근),2016-08-27,10시경,경상사고,남,55세,승용차,상해없음,여,39세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구8,서울특별시 강동구 성내동(삼성A상가 부근),2016-01-06,11시경,경상사고,남,40세,승합차,상해없음,남,18세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,2
2016,서울특별시 강동구8,서울특별시 강동구 성내동(삼성A상가 부근),2016-04-16,12시경,경상사고,남,14세,자전거,상해없음,여,69세,보행자,경상,차대사람 - 횡단중,안전운전불이행,맑음,0,1
2016,서울특별시 강동구8,서울특별시 강동구 성내동(삼성A상가 부근),2016-01-27,12시경,경상사고,남,30세,화물차,상해없음,여,35세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구8,서울특별시 강동구 성내동(삼성A상가 부근),2016-07-02,14시경,경상사고,남,49세,화물차,기타불명,남,8세,자전거,경상,차대차 - 측면직각충돌,교차로운행방법위반,맑음,0,2
2016,서울특별시 강동구9,서울특별시 강동구 성내동(청구아파트 부근),2016-08-27,09시경,경상사고,남,64세,승용차,상해없음,여,37세,자전거,상해없음,차대차 - 기타,교차로운행방법위반,맑음,0,1
2016,서울특별시 강동구9,서울특별시 강동구 성내동(청구아파트 부근),2016-11-07,19시경,경상사고,여,46세,승용차,상해없음,여,35세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,비,0,1
2016,서울특별시 강동구9,서울특별시 강동구 성내동(청구아파트 부근),2016-11-24,10시경,중상사고,남,67세,자전거,중상,남,64세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구9,서울특별시 강동구 성내동(청구아파트 부근),2016-02-19,18시경,중상사고,여,25세,자전거,부상신고,남,17세,원동기장치자전거,상해없음,차대차 - 기타,안전운전불이행,맑음,0,2
2016,서울특별시 강동구12,서울특별시 강동구 성내동(길동사거리_일반국도43호선_진출 부근),2016-06-15,06시경,부상신고사고,기타불명,불명,불명,기타불명,남,75세,자전거,부상신고,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구12,서울특별시 강동구 성내동(길동사거리_일반국도43호선_진출 부근),2016-08-22,09시경,경상사고,기타불명,불명,불명,기타불명,여,67세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구12,서울특별시 강동구 성내동(길동사거리_일반국도43호선_진출 부근),2016-09-21,19시경,경상사고,남,17세,자전거,상해없음,남,52세,보행자,경상,차대사람 - 횡단중,기타,맑음,0,1
2016,서울특별시 강동구12,서울특별시 강동구 성내동(길동사거리_일반국도43호선_진출 부근),2016-05-28,17시경,경상사고,여,55세,자전거,경상,여,54세,화물차,상해없음,차대차 - 기타,불법유턴,맑음,0,1
2016,서울특별시 강동구3,서울특별시 강동구 천호동(천호시장 부근),2016-06-19,17시경,중상사고,남,29세,승용차,상해없음,여,61세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구3,서울특별시 강동구 천호동(천호시장 부근),2016-05-19,22시경,경상사고,남,38세,승용차,상해없음,여,62세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구3,서울특별시 강동구 천호동(천호시장 부근),2016-06-03,18시경,경상사고,남,48세,승용차,상해없음,남,24세,자전거,경상,차대차 - 기타,기타,맑음,0,1
2016,서울특별시 강동구3,서울특별시 강동구 천호동(천호시장 부근),2016-07-18,04시경,부상신고사고,남,60세,승용차,상해없음,남,34세,자전거,부상신고,차대차 - 측면직각충돌,신호위반,비,0,1
2016,서울특별시 강동구3,서울특별시 강동구 천호동(천호시장 부근),2016-02-14,18시경,경상사고,남,60세,승용차,상해없음,남,54세,자전거,경상,차대차 - 기타,기타,맑음,0,1
2016,서울특별시 강동구3,서울특별시 강동구 천호동(천호시장 부근),2016-01-26,08시경,경상사고,남,67세,승용차,상해없음,여,27세,자전거,경상,차대차 - 기타,신호위반,맑음,0,1
2016,서울특별시 강동구3,서울특별시 강동구 천호동(천호시장 부근),2016-08-05,19시경,경상사고,남,73세,자전거,경상,여,43세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구3,서울특별시 강동구 천호동(천호시장 부근),2016-05-07,22시경,부상신고사고,여,44세,자전거,부상신고,남,48세,승용차,상해없음,차대차 - 기타,직진우회전진행방해,맑음,0,1
2016,서울특별시 강동구4,서울특별시 강동구 천호동(현대타워 부근),2016-09-27,07시경,부상신고사고,기타불명,불명,불명,기타불명,남,18세,자전거,부상신고,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구4,서울특별시 강동구 천호동(현대타워 부근),2016-10-12,17시경,중상사고,기타불명,불명,불명,기타불명,남,71세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구4,서울특별시 강동구 천호동(현대타워 부근),2016-12-05,21시경,경상사고,남,35세,승용차,상해없음,여,21세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구4,서울특별시 강동구 천호동(현대타워 부근),2016-05-07,15시경,경상사고,남,58세,승용차,기타불명,남,13세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구4,서울특별시 강동구 천호동(현대타워 부근),2016-03-12,00시경,중상사고,남,59세,승용차,상해없음,남,59세,자전거,중상,차대차 - 측면직각충돌,신호위반,맑음,0,1
2016,서울특별시 강동구4,서울특별시 강동구 천호동(현대타워 부근),2016-07-19,19시경,경상사고,남,41세,자전거,상해없음,남,71세,자전거,경상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,0,1
2016,서울특별시 강동구4,서울특별시 강동구 천호동(현대타워 부근),2016-03-27,13시경,부상신고사고,남,60세,자전거,부상신고,남,28세,자전거,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구11,서울특별시 강동구 천호동(천호사거리_일반국도43호선_진출 부근),2016-12-10,06시경,경상사고,남,69세,승용차,상해없음,여,53세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구11,서울특별시 강동구 천호동(천호사거리_일반국도43호선_진출 부근),2016-12-05,23시경,경상사고,여,33세,자전거,경상,남,61세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2016,서울특별시 강동구11,서울특별시 강동구 천호동(천호사거리_일반국도43호선_진출 부근),2016-10-11,09시경,중상사고,여,51세,자전거,상해없음,남,80세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,서울특별시 강동구11,서울특별시 강동구 천호동(천호사거리_일반국도43호선_진출 부근),2016-05-18,17시경,부상신고사고,여,58세,자전거,부상신고,남,35세,승용차,상해없음,차대차 - 기타,기타,맑음,0,1
2016,부산광역시 동래구1,부산광역시 동래구 안락동(안락교차로 부근),2016-07-12,18시경,경상사고,남,24세,승용차,상해없음,남,14세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,흐림,0,1
2016,부산광역시 동래구1,부산광역시 동래구 안락동(안락교차로 부근),2016-11-10,16시경,중상사고,남,51세,승용차,상해없음,남,68세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,비,0,1
2016,부산광역시 동래구1,부산광역시 동래구 안락동(안락교차로 부근),2016-07-30,15시경,사망사고,남,77세,자전거,사망,남,42세,승용차,상해없음,차대차 - 측면직각충돌,불법유턴,맑음,1,0
2016,부산광역시 동래구1,부산광역시 동래구 안락동(안락교차로 부근),2016-08-27,10시경,부상신고사고,여,56세,자전거,부상신고,남,35세,승용차,상해없음,차대차 - 측면직각충돌,불법유턴,맑음,0,1
2016,부산광역시 동래구2,부산광역시 동래구 명륜동(동래소방서앞 부근),2016-04-29,16시경,경상사고,기타불명,불명,승용차,기타불명,남,14세,자전거,경상,차대차 - 기타,신호위반,맑음,0,1
2016,부산광역시 동래구2,부산광역시 동래구 명륜동(동래소방서앞 부근),2016-02-23,21시경,중상사고,남,41세,승용차,상해없음,남,19세,자전거,중상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,0,1
2016,부산광역시 동래구2,부산광역시 동래구 명륜동(동래소방서앞 부근),2016-07-13,22시경,경상사고,남,58세,승용차,상해없음,남,45세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,부산광역시 동래구2,부산광역시 동래구 명륜동(동래소방서앞 부근),2016-04-01,12시경,부상신고사고,남,74세,자전거,부상신고,여,36세,승용차,상해없음,차대차 - 측면직각충돌,불법유턴,맑음,0,1
2016,부산광역시 남구1,부산광역시 남구 용호동((주)메트로랜드 부근),2016-05-21,16시경,경상사고,남,53세,승용차,상해없음,남,12세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,부산광역시 남구1,부산광역시 남구 용호동((주)메트로랜드 부근),2016-05-14,11시경,중상사고,남,74세,승용차,상해없음,남,79세,자전거,중상,차대차 - 추돌 - 진행중,신호위반,맑음,0,1
2016,부산광역시 남구1,부산광역시 남구 용호동((주)메트로랜드 부근),2016-08-13,10시경,경상사고,남,32세,이륜차,상해없음,남,58세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,부산광역시 남구1,부산광역시 남구 용호동((주)메트로랜드 부근),2016-08-18,21시경,부상신고사고,남,13세,자전거,부상신고,남,30세,승용차,상해없음,차대차 - 측면직각충돌,신호위반,맑음,0,1
2016,부산광역시 남구1,부산광역시 남구 용호동((주)메트로랜드 부근),2016-08-16,20시경,부상신고사고,남,76세,자전거,부상신고,남,41세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,부산광역시 사하구1,부산광역시 사하구 하단동(삼미횟집 부근),2016-11-16,12시경,경상사고,남,27세,승용차,상해없음,남,45세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,부산광역시 사하구1,부산광역시 사하구 하단동(삼미횟집 부근),2016-08-11,14시경,경상사고,남,43세,승용차,상해없음,남,15세,자전거,경상,차대차 - 기타,신호위반,맑음,0,1
2016,부산광역시 사하구1,부산광역시 사하구 하단동(삼미횟집 부근),2016-01-26,17시경,부상신고사고,남,45세,승용차,상해없음,남,66세,자전거,부상신고,차대차 - 측면직각충돌,교차로운행방법위반,맑음,0,1
2016,부산광역시 사하구1,부산광역시 사하구 하단동(삼미횟집 부근),2016-10-21,07시경,경상사고,남,35세,자전거,경상,남,53세,화물차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,부산광역시 사하구1,부산광역시 사하구 하단동(삼미횟집 부근),2016-11-28,10시경,중상사고,남,65세,자전거,중상,남,36세,화물차,상해없음,차대차 - 기타,불법유턴,맑음,0,1
2016,부산광역시 수영구1,부산광역시 수영구 수영동(돈내고 돈묵기 부근),2016-08-20,15시경,중상사고,남,22세,자전거,중상,남,50세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,부산광역시 수영구1,부산광역시 수영구 수영동(돈내고 돈묵기 부근),2016-03-17,14시경,경상사고,남,63세,자전거,경상,남,34세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,부산광역시 수영구1,부산광역시 수영구 수영동(돈내고 돈묵기 부근),2016-04-21,15시경,중상사고,남,69세,자전거,중상,남,59세,승용차,상해없음,차대차 - 측면직각충돌,불법유턴,비,0,1
2016,부산광역시 수영구1,부산광역시 수영구 수영동(돈내고 돈묵기 부근),2016-12-10,09시경,중상사고,남,74세,자전거,중상,여,36세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,부산광역시 수영구1,부산광역시 수영구 수영동(돈내고 돈묵기 부근),2016-11-11,15시경,경상사고,여,32세,자전거,경상,남,41세,원동기장치자전거,상해없음,차대차 - 기타,중앙선침범,맑음,0,1
2016,부산광역시 사상구2,부산광역시 사상구 덕포동(사랑의교회 부근),2016-06-03,10시경,중상사고,기타불명,불명,승용차,기타불명,남,70세,자전거,중상,차대차 - 추돌 - 진행중,기타,맑음,0,1
2016,부산광역시 사상구2,부산광역시 사상구 덕포동(사랑의교회 부근),2016-09-19,15시경,경상사고,남,79세,승용차,상해없음,남,25세,자전거,경상,차대차 - 측면직각충돌,신호위반,맑음,0,1
2016,부산광역시 사상구2,부산광역시 사상구 덕포동(사랑의교회 부근),2016-06-27,18시경,부상신고사고,남,11세,자전거,부상신고,남,59세,화물차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,부산광역시 사상구2,부산광역시 사상구 덕포동(사랑의교회 부근),2016-03-15,11시경,부상신고사고,여,51세,자전거,부상신고,여,45세,승용차,상해없음,차대차 - 측면직각충돌,안전거리미확보,맑음,0,1
2016,부산광역시 사상구1,부산광역시 사상구 괘법동(괴법교(동측) 부근),2016-09-21,13시경,중상사고,기타불명,불명,승용차,기타불명,남,63세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,부산광역시 사상구1,부산광역시 사상구 괘법동(괴법교(동측) 부근),2016-07-09,15시경,중상사고,남,15세,자전거,중상,남,23세,승용차,상해없음,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2016,부산광역시 사상구1,부산광역시 사상구 괘법동(괴법교(동측) 부근),2016-03-16,07시경,경상사고,남,37세,자전거,경상,남,22세,화물차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,부산광역시 사상구1,부산광역시 사상구 괘법동(괴법교(동측) 부근),2016-09-27,19시경,경상사고,여,27세,자전거,경상,남,28세,승용차,상해없음,차대차 - 측면직각충돌,차로위반,흐림,0,1
2016,대구광역시 중구4,대구광역시 중구 동인동2가(종각네거리 부근),2016-03-07,22시경,경상사고,남,61세,승용차,상해없음,남,39세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,대구광역시 중구4,대구광역시 중구 동인동2가(종각네거리 부근),2016-04-04,14시경,중상사고,남,67세,승용차,상해없음,여,22세,자전거,중상,차대차 - 측면직각충돌,신호위반,맑음,0,1
2016,대구광역시 중구4,대구광역시 중구 동인동2가(종각네거리 부근),2016-09-16,00시경,중상사고,남,35세,이륜차,상해없음,여,62세,자전거,중상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,0,1
2016,대구광역시 중구4,대구광역시 중구 동인동2가(종각네거리 부근),2016-08-06,13시경,부상신고사고,남,73세,자전거,부상신고,남,29세,화물차,상해없음,차대차 - 측면직각충돌,중앙선침범,맑음,0,1
2016,대구광역시 중구2,대구광역시 중구 동인동3가(동방철물 부근),2016-05-25,10시경,경상사고,여,38세,승용차,상해없음,남,73세,자전거,경상,차대차 - 측면직각충돌,신호위반,맑음,0,1
2016,대구광역시 중구2,대구광역시 중구 동인동3가(동방철물 부근),2016-10-08,17시경,중상사고,기타불명,불명,자전거,기타불명,여,58세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,대구광역시 중구2,대구광역시 중구 동인동3가(동방철물 부근),2016-08-26,22시경,중상사고,남,64세,자전거,상해없음,여,59세,보행자,중상,차대사람 - 길가장자리구역통행중,안전운전불이행,맑음,0,1
2016,대구광역시 중구2,대구광역시 중구 동인동3가(동방철물 부근),2016-06-08,06시경,경상사고,남,67세,자전거,부상신고,남,76세,보행자,경상,차대사람 - 기타,안전운전불이행,맑음,0,2
2016,대구광역시 중구3,대구광역시 중구 계산동2가(계산오거리 부근),2016-10-05,03시경,중상사고,기타불명,불명,불명,기타불명,남,22세,자전거,중상,차대차 - 기타,안전운전불이행,비,0,1
2016,대구광역시 중구3,대구광역시 중구 계산동2가(계산오거리 부근),2016-10-19,11시경,중상사고,남,70세,승용차,상해없음,남,82세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,대구광역시 중구3,대구광역시 중구 계산동2가(계산오거리 부근),2016-11-04,09시경,경상사고,여,55세,승용차,상해없음,남,82세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,대구광역시 중구3,대구광역시 중구 계산동2가(계산오거리 부근),2016-09-24,12시경,부상신고사고,남,81세,자전거,부상신고,남,25세,승용차,상해없음,차대차 - 측면직각충돌,불법유턴,맑음,0,1
2016,대구광역시 중구5,대구광역시 중구 대신동(삼천포아나고 부근),2016-05-24,20시경,부상신고사고,남,23세,승용차,상해없음,남,9세,자전거,부상신고,차대차 - 추돌 - 진행중,안전운전불이행,맑음,0,1
2016,대구광역시 중구5,대구광역시 중구 대신동(삼천포아나고 부근),2016-11-04,16시경,경상사고,남,63세,승용차,상해없음,남,75세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,대구광역시 중구5,대구광역시 중구 대신동(삼천포아나고 부근),2016-07-09,14시경,부상신고사고,남,10세,자전거,부상신고,남,34세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,대구광역시 중구5,대구광역시 중구 대신동(삼천포아나고 부근),2016-12-01,15시경,부상신고사고,남,86세,자전거,부상신고,여,37세,승용차,상해없음,차대차 - 측면직각충돌,신호위반,맑음,0,1
2016,대구광역시 중구1,대구광역시 중구 남산동(남문시장네거리 부근),2016-07-26,10시경,중상사고,남,49세,승용차,상해없음,여,57세,자전거,중상,차대차 - 정면충돌,교차로운행방법위반,맑음,0,1
2016,대구광역시 중구1,대구광역시 중구 남산동(남문시장네거리 부근),2016-11-22,09시경,중상사고,남,70세,승용차,상해없음,남,74세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,4
2016,대구광역시 중구1,대구광역시 중구 남산동(남문시장네거리 부근),2016-04-26,23시경,부상신고사고,기타불명,불명,자전거,기타불명,남,17세,보행자,부상신고,차대사람 - 횡단중,안전운전불이행,맑음,0,1
2016,대구광역시 중구1,대구광역시 중구 남산동(남문시장네거리 부근),2016-06-30,09시경,부상신고사고,남,75세,자전거,부상신고,남,76세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,대구광역시 중구1,대구광역시 중구 남산동(남문시장네거리 부근),2016-10-10,10시경,부상신고사고,남,77세,자전거,부상신고,여,57세,승용차,기타불명,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,대구광역시 동구1,대구광역시 동구 신암동(예약국 부근),2016-06-04,21시경,중상사고,남,58세,승용차,상해없음,남,63세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,흐림,0,1
2016,대구광역시 동구1,대구광역시 동구 신암동(예약국 부근),2016-08-01,20시경,경상사고,남,67세,승용차,상해없음,남,81세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,대구광역시 동구1,대구광역시 동구 신암동(예약국 부근),2016-04-29,10시경,경상사고,남,70세,승용차,상해없음,남,76세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,대구광역시 동구1,대구광역시 동구 신암동(예약국 부근),2016-04-14,19시경,경상사고,여,49세,승용차,상해없음,남,62세,자전거,경상,차대차 - 측면직각충돌,교차로운행방법위반,맑음,0,1
2016,대구광역시 동구1,대구광역시 동구 신암동(예약국 부근),2016-06-29,08시경,경상사고,남,53세,승합차,상해없음,남,50세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,대구광역시 동구1,대구광역시 동구 신암동(예약국 부근),2016-11-21,13시경,부상신고사고,남,55세,자전거,부상신고,남,50세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2016,대구광역시 동구1,대구광역시 동구 신암동(예약국 부근),2016-08-29,11시경,경상사고,여,55세,자전거,경상,남,34세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2016,대구광역시 동구1,대구광역시 동구 신암동(예약국 부근),2016-11-02,17시경,경상사고,여,64세,자전거,상해없음,여,85세,보행자,경상,차대사람 - 기타,기타,맑음,0,1
2016,대구광역시 동구5,대구광역시 동구 신암동(공고네거리 부근),2016-09-29,11시경,경상사고,여,41세,승용차,상해없음,여,53세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2016,대구광역시 동구5,대구광역시 동구 신암동(공고네거리 부근),2016-08-23,13시경,경상사고,남,79세,자전거,경상,남,39세,승용차,상해없음,차대차 - 기타,신호위반,맑음,0,1
2016,대구광역시 동구5,대구광역시 동구 신암동(공고네거리 부근),2016-07-05,18시경,부상신고사고,여,59세,자전거,부상신고,남,65세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2016,대구광역시 동구5,대구광역시 동구 신암동(공고네거리 부근),2016-04-09,09시경,경상사고,남,54세,화물차,상해없음,남,79세,자전거,경상,차대차 - 추돌 - 진행중,교차로운행방법위반,맑음,0,1
